iter	Passed	Remaining
5689	232388	3851764
5690	232425	3851664
5691	232466	3851629
5692	232504	3851536
5693	232542	3851447
5694	232584	3851434
5695	232625	3851397
5696	232665	3851337
5697	232705	3851274
5698	232744	3851215
5699	232784	3851150
5700	232822	3851065
5701	232866	3851078
5702	232904	3850990
5703	232943	3850919
5704	232980	3850810
5705	233019	3850735
5706	233057	3850662
5707	233095	3850571
5708	233133	3850477
5709	233174	3850436
5710	233209	3850306
5711	233249	3850251
5712	233292	3850243
5713	233332	3850192
5714	233373	3850145
5715	233411	3850063
5716	233451	3850005
5717	233492	3849964
5718	233530	3849890
5719	233570	3849824
5720	233609	3849765
5721	233647	3849664
5722	233686	3849599
5723	233725	3849522
5724	233761	3849402
5725	233802	3849369
5726	233840	3849276
5727	233877	3849177
5728	233919	3849155
5729	233961	3849136
5730	234003	3849121
5731	234042	3849045
5732	234080	3848957
5733	234118	3848869
5734	234157	3848802
5735	234196	3848729
5736	234231	3848597
5737	234270	3848519
5738	234310	3848468
5739	234350	3848417
5740	234387	3848312
5741	234426	3848236
5742	234465	3848158
5743	234501	3848047
5744	234542	3848003
5745	234580	3847915
5746	234618	3847839
5747	234656	3847744
5748	234692	3847621
5749	234731	3847557
5750	234771	3847509
5751	234811	3847448
5752	234850	3847381
5753	234888	3847291
5754	234926	3847208
5755	234967	3847169
5756	235006	3847097
5757	235045	3847028
5758	235083	3846943
5759	235125	3846920
5760	235162	3846811
5761	235199	3846714
5762	235238	3846636
5763	235277	3846568
5764	235317	3846508
5765	235356	3846437
5766	235394	3846354
5767	235431	3846250
5768	235468	3846141
5769	235510	3846128
5770	235547	3846022
5771	235584	3845923
5772	235622	3845837
5773	235661	3845760
5774	235700	3845694
5775	235738	3845613
5776	235780	3845579
5777	235820	3845523
5778	235858	3845449
5779	235897	3845377
5780	235935	3845293
5781	235974	3845217
5782	236013	3845143
5783	236052	3845073
5784	236091	3844998
5785	236129	3844925
5786	236167	3844830
5787	236207	3844785
5788	236248	3844734
5789	236286	3844651
5790	236324	3844564
5791	236363	3844491
5792	236402	3844425
5793	236443	3844397
5794	236483	3844331
5795	236524	3844292
5796	236565	3844263
5797	236604	3844186
5798	236644	3844144
5799	236682	3844054
5800	236722	3844001
5801	236761	3843922
5802	236799	3843845
5803	236839	3843779
5804	236878	3843722
5805	236917	3843646
5806	236953	3843531
5807	236994	3843485
5808	237032	3843397
5809	237069	3843301
5810	237105	3843182
5811	237143	3843093
5812	237181	3843010
5813	237220	3842946
5814	237260	3842882
5815	237297	3842789
5816	237334	3842679
5817	237372	3842590
5818	237415	3842589
5819	237451	3842470
5820	237489	3842389
5821	237528	3842322
5822	237565	3842215
5823	237603	3842130
5824	237642	3842063
5825	237692	3842166
5826	237738	3842208
5827	237779	3842166
5828	237820	3842136
5829	237861	3842088
5830	237901	3842048
5831	237942	3842004
5832	237984	3841980
5833	238022	3841894
5834	238063	3841862
5835	238103	3841813
5836	238141	3841718
5837	238177	3841605
5838	238215	3841520
5839	238253	3841424
5840	238289	3841315
5841	238327	3841222
5842	238364	3841129
5843	238404	3841065
5844	238446	3841045
5845	238488	3841028
5846	238526	3840941
5847	238564	3840856
5848	238603	3840783
5849	238640	3840683
5850	238681	3840649
5851	238724	3840647
5852	238761	3840545
5853	238806	3840566
5854	238844	3840488
5855	238881	3840386
5856	238919	3840299
5857	238956	3840189
5858	238995	3840125
5859	239039	3840131
5860	239079	3840075
5861	239120	3840036
5862	239163	3840033
5863	239200	3839933
5864	239241	3839892
5865	239281	3839842
5866	239319	3839755
5867	239357	3839673
5868	239393	3839556
5869	239432	3839481
5870	239474	3839471
5871	239512	3839382
5872	239556	3839397
5873	239604	3839468
5874	239645	3839423
5875	239689	3839438
5876	239733	3839453
5877	239777	3839465
5878	239814	3839364
5879	239858	3839363
5880	239899	3839322
5881	239935	3839212
5882	239974	3839146
5883	240012	3839059
5884	240049	3838957
5885	240085	3838846
5886	240125	3838778
5887	240167	3838767
5888	240206	3838686
5889	240247	3838662
5890	240285	3838578
5891	240324	3838503
5892	240362	3838421
5893	240403	3838372
5894	240444	3838337
5895	240483	3838272
5896	240520	3838170
5897	240558	3838079
5898	240596	3837995
5899	240634	3837916
5900	240673	3837839
5901	240711	3837756
5902	240748	3837660
5903	240788	3837603
5904	240826	3837524
5905	240863	3837414
5906	240900	3837320
5907	240937	3837220
5908	240974	3837123
5909	241014	3837063
5910	241051	3836966
5911	241091	3836906
5912	241127	3836799
5913	241164	3836700
5914	241203	3836621
5915	241242	3836547
5916	241280	3836464
5917	241318	3836387
5918	241357	3836309
5919	241397	3836268
5920	241439	3836235
5921	241476	3836137
5922	241513	3836042
5923	241550	3835946
5924	241586	3835823
5925	241629	3835823
5926	241668	3835745
5927	241709	3835714
5928	241746	3835617
5929	241789	3835597
5930	241826	3835510
5931	241866	3835448
5932	241902	3835337
5933	241942	3835286
5934	241983	3835241
5935	242023	3835185
5936	242059	3835080
5937	242097	3834996
5938	242135	3834908
5939	242174	3834840
5940	242210	3834723
5941	242249	3834653
5942	242287	3834561
5943	242326	3834505
5944	242363	3834403
5945	242405	3834376
5946	242442	3834278
5947	242481	3834207
5948	242518	3834113
5949	242555	3834002
5950	242601	3834047
5951	242637	3833938
5952	242679	3833907
5953	242720	3833872
5954	242757	3833773
5955	242797	3833724
5956	242841	3833732
5957	242879	3833641
5958	242918	3833578
5959	242957	3833509
5960	242996	3833444
5961	243033	3833343
5962	243072	3833272
5963	243112	3833224
5964	243150	3833133
5965	243187	3833031
5966	243222	3832911
5967	243261	3832835
5968	243299	3832744
5969	243335	3832641
5970	243376	3832602
5971	243419	3832591
5972	243463	3832604
5973	243503	3832556
5974	243545	3832531
5975	243582	3832429
5976	243627	3832461
5977	243669	3832435
5978	243708	3832365
5979	243745	3832259
5980	243782	3832165
5981	243819	3832072
5982	243856	3831967
5983	243895	3831892
5984	243934	3831822
5985	243971	3831731
5986	244009	3831648
5987	244049	3831594
5988	244091	3831568
5989	244130	3831511
5990	244171	3831470
5991	244210	3831398
5992	244247	3831297
5993	244284	3831197
5994	244320	3831086
5995	244361	3831052
5996	244402	3831015
5997	244440	3830928
5998	244479	3830854
5999	244520	3830817
6000	244560	3830766
6001	244597	3830671
6002	244634	3830574
6003	244675	3830535
6004	244720	3830558
6005	244762	3830535
6006	244800	3830460
6007	244838	3830371
6008	244878	3830322
6009	244917	3830243
6010	244955	3830157
6011	244992	3830067
6012	245031	3829990
6013	245068	3829904
6014	245107	3829835
6015	245145	3829752
6016	245184	3829682
6017	245220	3829570
6018	245258	3829484
6019	245295	3829375
6020	245331	3829269
6021	245369	3829187
6022	245409	3829121
6023	245446	3829034
6024	245485	3828966
6025	245523	3828872
6026	245565	3828850
6027	245603	3828769
6028	245640	3828682
6029	245677	3828575
6030	245716	3828502
6031	245757	3828471
6032	245796	3828409
6033	245834	3828321
6034	245876	3828291
6035	245913	3828201
6036	245952	3828138
6037	245989	3828025
6038	246029	3827977
6039	246067	3827903
6040	246105	3827811
6041	246143	3827727
6042	246180	3827635
6043	246218	3827554
6044	246257	3827476
6045	246294	3827377
6046	246337	3827383
6047	246376	3827308
6048	246416	3827260
6049	246456	3827200
6050	246493	3827105
6051	246530	3826999
6052	246567	3826902
6053	246612	3826934
6054	246651	3826861
6055	246688	3826768
6056	246724	3826658
6057	246762	3826569
6058	246800	3826482
6059	246840	3826431
6060	246878	3826358
6061	246917	3826276
6062	246954	3826181
6063	246991	3826091
6064	247030	3826026
6065	247066	3825912
6066	247105	3825834
6067	247141	3825726
6068	247178	3825632
6069	247218	3825581
6070	247259	3825529
6071	247301	3825514
6072	247341	3825466
6073	247380	3825397
6074	247421	3825356
6075	247464	3825359
6076	247505	3825317
6077	247547	3825302
6078	247587	3825237
6079	247625	3825157
6080	247676	3825277
6081	247728	3825408
6082	247790	3825695
6083	247830	3825649
6084	247897	3826018
6085	247953	3826206
6086	248010	3826416
6087	248060	3826522
6088	248111	3826644
6089	248154	3826635
6090	248193	3826560
6091	248233	3826511
6092	248272	3826446
6093	248315	3826434
6094	248355	3826388
6095	248394	3826325
6096	248438	3826332
6097	248487	3826419
6098	248543	3826612
6099	248592	3826690
6100	248634	3826678
6101	248681	3826728
6102	248724	3826728
6103	248771	3826775
6104	248823	3826910
6105	248875	3827044
6106	248918	3827034
6107	248958	3826988
6108	248995	3826890
6109	249037	3826856
6110	249077	3826812
6111	249116	3826740
6112	249158	3826721
6113	249195	3826623
6114	249236	3826591
6115	249277	3826554
6116	249317	3826497
6117	249353	3826389
6118	249395	3826360
6119	249434	3826295
6120	249476	3826271
6121	249524	3826338
6122	249568	3826343
6123	249606	3826259
6124	249644	3826191
6125	249684	3826131
6126	249724	3826083
6127	249764	3826029
6128	249804	3825972
6129	249844	3825925
6130	249883	3825847
6131	249926	3825842
6132	249964	3825760
6133	250003	3825697
6134	250042	3825624
6135	250081	3825566
6136	250120	3825501
6137	250158	3825410
6138	250197	3825337
6139	250237	3825285
6140	250277	3825242
6141	250315	3825154
6142	250353	3825079
6143	250395	3825049
6144	250433	3824967
6145	250470	3824872
6146	250508	3824795
6147	250547	3824717
6148	250584	3824621
6149	250623	3824553
6150	250662	3824486
6151	250702	3824435
6152	250740	3824356
6153	250779	3824290
6154	250818	3824221
6155	250858	3824173
6156	250897	3824094
6157	250936	3824026
6158	250973	3823939
6159	251013	3823881
6160	251052	3823806
6161	251091	3823740
6162	251129	3823663
6163	251167	3823576
6164	251208	3823542
6165	251247	3823482
6166	251287	3823426
6167	251328	3823384
6168	251367	3823315
6169	251406	3823257
6170	251448	3823225
6171	251488	3823173
6172	251529	3823143
6173	251571	3823117
6174	251611	3823071
6175	251649	3822982
6176	251699	3823089
6177	251750	3823200
6178	251794	3823216
6179	251834	3823156
6180	251883	3823234
6181	251928	3823272
6182	251973	3823289
6183	252024	3823399
6184	252068	3823413
6185	252109	3823369
6186	252154	3823398
6187	252199	3823429
6188	252250	3823544
6189	252291	3823495
6190	252329	3823412
6191	252369	3823367
6192	252409	3823314
6193	252447	3823225
6194	252483	3823123
6195	252522	3823052
6196	252561	3822980
6197	252600	3822910
6198	252638	3822831
6199	252676	3822753
6200	252716	3822704
6201	252759	3822691
6202	252798	3822629
6203	252835	3822527
6204	252872	3822423
6205	252908	3822316
6206	252947	3822254
6207	252987	3822195
6208	253025	3822117
6209	253063	3822036
6210	253111	3822106
6211	253162	3822222
6212	253214	3822350
6213	253264	3822441
6214	253304	3822392
6215	253343	3822328
6216	253385	3822302
6217	253430	3822322
6218	253487	3822524
6219	253539	3822656
6220	253594	3822827
6221	253642	3822893
6222	253692	3822995
6223	253738	3823038
6224	253797	3823264
6225	253854	3823473
6226	253905	3823582
6227	253963	3823801
6228	254016	3823952
6229	254078	3824223
6230	254137	3824455
6231	254183	3824501
6232	254243	3824745
6233	254293	3824845
6234	254350	3825050
6235	254392	3825029
6236	254438	3825065
6237	254480	3825039
6238	254531	3825146
6239	254579	3825215
6240	254624	3825235
6241	254665	3825203
6242	254706	3825164
6243	254746	3825110
6244	254787	3825076
6245	254831	3825078
6246	254873	3825066
6247	254913	3825011
6248	254958	3825026
6249	254999	3824989
6250	255050	3825099
6251	255113	3825396
6252	255162	3825481
6253	255215	3825616
6254	255264	3825708
6255	255307	3825700
6256	255354	3825743
6257	255397	3825734
6258	255448	3825843
6259	255499	3825955
6260	255556	3826158
6261	255613	3826370
6262	255672	3826592
6263	255724	3826724
6264	255774	3826815
6265	255825	3826935
6266	255884	3827157
6267	255931	3827218
6268	255977	3827254
6269	256024	3827296
6270	256066	3827272
6271	256103	3827181
6272	256142	3827115
6273	256182	3827050
6274	256228	3827095
6275	256266	3827004
6276	256305	3826941
6277	256344	3826874
6278	256383	3826809
6279	256422	3826733
6280	256461	3826671
6281	256499	3826586
6282	256537	3826505
6283	256576	3826436
6284	256614	3826354
6285	256652	3826272
6286	256694	3826244
6287	256731	3826148
6288	256772	3826105
6289	256813	3826076
6290	256859	3826109
6291	256904	3826130
6292	256965	3826392
6293	257017	3826509
6294	257061	3826527
6295	257102	3826489
6296	257142	3826424
6297	257185	3826418
6298	257226	3826381
6299	257264	3826293
6300	257304	3826246
6301	257344	3826198
6302	257384	3826144
6303	257423	3826073
6304	257459	3825962
6305	257504	3825975
6306	257544	3825919
6307	257582	3825846
6308	257622	3825782
6309	257658	3825682
6310	257696	3825593
6311	257736	3825537
6312	257773	3825441
6313	257818	3825464
6314	257857	3825390
6315	257896	3825327
6316	257937	3825284
6317	257976	3825225
6318	258013	3825130
6319	258052	3825054
6320	258092	3825003
6321	258130	3824925
6322	258168	3824831
6323	258211	3824833
6324	258262	3824942
6325	258308	3824979
6326	258353	3824990
6327	258400	3825044
6328	258439	3824983
6329	258478	3824912
6330	258522	3824912
6331	258564	3824896
6332	258609	3824907
6333	258650	3824876
6334	258690	3824822
6335	258731	3824783
6336	258770	3824718
6337	258813	3824711
6338	258855	3824684
6339	258897	3824652
6340	258936	3824591
6341	258974	3824507
6342	259014	3824448
6343	259049	3824334
6344	259088	3824260
6345	259128	3824201
6346	259178	3824309
6347	259225	3824354
6348	259268	3824336
6349	259308	3824287
6350	259348	3824231
6351	259385	3824138
6352	259423	3824063
6353	259460	3823957
6354	259498	3823874
6355	259537	3823810
6356	259574	3823717
6357	259613	3823637
6358	259649	3823531
6359	259687	3823451
6360	259726	3823374
6361	259766	3823328
6362	259805	3823262
6363	259846	3823218
6364	259887	3823186
6365	259927	3823132
6366	259964	3823041
6367	260002	3822958
6368	260041	3822889
6369	260081	3822827
6370	260119	3822741
6371	260159	3822690
6372	260198	3822633
6373	260238	3822581
6374	260288	3822666
6375	260332	3822667
6376	260375	3822671
6377	260420	3822689
6378	260462	3822660
6379	260504	3822632
6380	260548	3822646
6381	260593	3822656
6382	260634	3822625
6383	260674	3822578
6384	260715	3822538
6385	260761	3822570
6386	260804	3822566
6387	260849	3822581
6388	260892	3822570
6389	260934	3822543
6390	260973	3822486
6391	261013	3822428
6392	261054	3822384
6393	261095	3822355
6394	261137	3822323
6395	261181	3822337
6396	261222	3822292
6397	261262	3822233
6398	261299	3822137
6399	261340	3822109
6400	261382	3822074
6401	261422	3822022
6402	261458	3821915
6403	261497	3821842
6404	261539	3821820
6405	261578	3821753
6406	261618	3821701
6407	261657	3821629
